index_id,category,auction_id,date,location,original_currency,total_sale,nooflots,lot,title,descr,measures,min_estimated,max_estimated,realized
6422,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,5,TWO EGYPTIAN MOSAIC GLASS LOTUS FLOWER INLAYS,"PTOLEMAIC-ROMAN PERIOD, CIRCA 1ST CENTURY B.C.-1ST CENTURY A.D.",5/8 in. x  11/16 in. (1.5 cm. x 1.8 cm.) 	 (2),2500,3500,9375
6423,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,6,AN EGYPTIAN MOSAIC GLASS IBIS INLAY,"PTOLEMAIC-ROMAN PERIOD, CIRCA 1ST CENTURY B.C.-1ST CENTURY A.D.",1 1/16 in. x  5/8 in. (2.7 cm. x 1.6 cm.) ,3000,5000,11250
6424,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,7,TWO EGYPTIAN MOSAIC GLASS SNAKE HEAD INLAYS,"PTOLEMAIC-ROMAN PERIOD, CIRCA 1ST CENTURY B.C.-1ST CENTURY A.D.",1 7/16 in. (3.7 cm.) long max. 	 (2),1500,2500,2750
6425,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,8,AN EGYPTIAN MOSAIC GLASS 'UNIFICATION' BAR AND THREE INLAYS,"PTOLEMAIC-ROMAN PERIOD, CIRCA 1ST CENTURY B.C.-1ST CENTURY A.D.",bar:  5/8 in. (1.6 cm.) long; inlays:  3/8 in. x  3/8 in. (1 cm. x 1 cm.) each 	 (4),1500,2000,4375
6426,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,9,AN EGYPTIAN MOSAIC GLASS WADING IBIS INLAY,"PTOLEMAIC-ROMAN PERIOD, CIRCA 1ST CENTURY B.C.-1ST CENTURY A.D.",¾ in. (1.9 cm.) long ,3000,5000,6000
6427,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,10,TWO EGYPTIAN MOSAIC GLASS SNAKE HEAD INLAYS,"PTOLEMAIC-ROMAN PERIOD, CIRCA 1ST CENTURY B.C.-1ST CENTURY A.D.",15/16 in. (2.4 cm.) long max. 	 (2),1200,1500,3750
6428,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,11,TWO EGYPTIAN MOSAIC GLASS LOTUS FLOWER INLAYS,"PTOLEMAIC-ROMAN PERIOD, CIRCA 1ST CENTURY B.C.-1ST CENTURY A.D.",5/8 in. x  5/8 in. (1.6 cm. x 1.6 cm.) 	 (2),2000,3000,7500
6429,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,12,AN EGYPTIAN MOSAIC GLASS WATER FOWL INLAY,"PTOLEMAIC-ROMAN PERIOD, CIRCA 1ST CENTURY B.C.-1ST CENTURY A.D.",1 in. x  13/16 in. (2.5 cm. x 2.1 cm.) ,3000,5000,5625
6430,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,13,AN EGYPTIAN MOSAIC GLASS LOTUS FLOWER INLAY,"PTOLEMAIC-ROMAN PERIOD, CIRCA 1ST CENTURY B.C.-1ST CENTURY A.D.",5/16 in. x  5/16 in. (1.2 cm. x 1.2 cm.) ,800,1200,1500
6431,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,14,AN EGYPTIAN MOSAIC GLASS IBIS INLAY,"PTOLEMAIC-ROMAN PERIOD, CIRCA 1ST CENTURY B.C.-1ST CENTURY A.D.",13/16 in. x ¾ in. (2 cm. x 1.9 cm.) ,6000,8000,12500
6432,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,15,AN EGYPTIAN MOSAIC GLASS WAGTAIL INLAY,"PTOLEMAIC-ROMAN PERIOD, CIRCA 1ST CENTURY B.C.-1ST CENTURY A.D.",1 1/16 in. x ¾ in. (2.6 cm. x 1.9 cm.) ,3000,5000,8125
6433,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,16,A GROUP OF NINE EGYPTIAN GLASS ANIMAL FRAGMENTS,CIRCA 3RD CENTURY B.C.-4TH CENTURY A.D.,2 in. (5.3 cm.) long max. 	 (9),1000,1500,2000
6434,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,17,TWO EGYPTIAN GLASS INLAYS AND AN AMULET,"PTOLEMAIC-ROMAN PERIOD, CIRCA 4TH CENTURY B.C.-1ST CENTURY A.D.",1¼ in. (3.2 cm.) high max. 	 (3),1500,2500,1875
6435,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,18,FOURTEEN EGYPTIAN MOSAIC GLASS LOTUS FLOWER INLAYS,"PTOLEMAIC PERIOD, CIRCA 3RD-1ST CENTURY B.C.",½ in x ½ in. (1.4 x 1.4  cm.) max. 	 (14),1200,1800,6875
6436,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,19,AN EGYPTIAN MOSAIC GLASS VULTURE HEAD INLAY,"PTOLEMAIC-ROMAN PERIOD, CIRCA 1ST CENTURY B.C.-1ST CENTURY A.D.",¾ in. (2 cm.) long ,1000,1500,3250
6437,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,20,AN EGYPTIAN TRANSLUCENT BLUE GLASS BABOON,"NEW KINGDOM, DYNASTY XVIII-XIX, CIRCA 1550-1186 B.C.",7/8 in. (2.3 cm.) high ,2500,3500,3750
6438,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,21,AN EGYPTIAN DARK BLUE GLASS INLAY,"NEW KINGDOM, CIRCA 1550-1069 B.C.",2 3/8 in. (5.7 cm.) long ,400,600,500
6439,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,22,TWO EGYPTIAN GLASS EAR PLUGS,"NEW KINGDOM, LATE DYNASTY XVIII-XIX, CIRCA 1350-1250 B.C.",1 1/8 in. (2.8 cm.) high max. 	 (2),2000,3000,4375
6440,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,23,TWO EGYPTIAN CORE-FORMED GLASS HEART BEADS,"NEW KINGDOM, LATE DYNASTY XVIII-XIX, CIRCA 1350-1250 B.C.",7/8 in. (2.3 cm.) high max. 	 (2),2000,3000,3750
6441,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,24,AN 'EGYPTIAN BLUE' COSMETIC SPOON,"NEW KINGDOM, DYNASTY XVIII, CIRCA 1539-1292 B.C.",4¼ in. (10.8 cm.) long ,5000,8000,6250
6442,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,25,AN EGYPTIAN TURQUOISE GLASSY FAIENCE FLASK,"NEW KINGDOM, DYNASTY XVIII, CIRCA 1539-1292 B.C.",5 in. (12.8 cm.) high ,10000,15000,34850
6443,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,26,AN EGYPTIAN PAINTED LIMESTONE HEAD OF AN OFFICIAL,"NEW KINGDOM, DYNASTY XVIII, REIGN OF HATSHEPSUT, CIRCA 1479-1458 B.C.",3 3/8 in. (8.5 cm.) high ,20000,30000,43250
6444,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,27,AN EGYPTIAN GREEN GLAZED STEATITE SCARAB FOR AMENHOTEP III,"NEW KINGDOM, DYNASTY XVIII, REIGN OF AMENHOTEP III, 1388- 1351 B.C.",4 1/8 in. (10.5 cm.) long; 1¾ in. (3.8 cm.) high ,8000,12000,27500
6445,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,28,TWO EGYPTIAN BLUE AND TURQUOISE GLASS HAND AND FOOT INLAYS,"NEW KINGDOM, LATE DYNASTY XVIII, CIRCA 1388-1292 B.C.",1 3/8 in. (3.5 cm.) long max. 	 (2),2000,3000,2500
6446,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,29,AN EGYPTIAN TURQUOISE GLASS FACE INLAY OF AKHENATEN,"NEW KINGDOM, AMARNA PERIOD, DYNASTY XVIII, CIRCA 1353-1336 B.C.",1 5/8 in. (4.2 cm.) high ,80000,120000,205250
6447,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,30,AN EGYPTIAN TURQUOISE GLASS FACE INLAY OF AKHENATEN OR NEFERTITI,"NEW KINGDOM, DYNASTY XVIII, CIRCA 1353-1336 B.C.",1 11/16 in. (4.3 cm.) high ,80000,120000,277250
6448,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,31,AN EGYPTIAN OPAQUE RED GLASS FACE INLAY OF AKHENATEN,"NEW KINGDOM, DYNASTY XVIII, CIRCA 1353-1336 B.C.",1 5/8 in. (4.2 cm.) high ,70000,100000,103250
6449,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,34,AN EGYPTIAN GOLD OXYRHYNCHUS FISH AMULET,"LATE NEW KINGDOM-LATE PERIOD, CIRCA 1150-350 B.C.",1½ in. (3.9 cm.) long ,8000,12000,32450
6450,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,35,AN EGYPTIAN SHEET GOLD AMULET OF KHONSU,"LATE NEW KINGDOM-LATE PERIOD, CIRCA 1150-350 B.C.",1 in. (2.5 cm.) high ,2500,3500,3125
6451,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,37,AN EGYPTIAN GOLD COILED SNAKE AMULET,"PTOLEMAIC-ROMAN PERIOD, CIRCA 3RD CENTURY B.C.-2ND CENTURY A.D.",15/16 in. (2.3 cm.) long ,1500,2500,3250
6452,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,38,AN EGYPTIAN GOLD SUN-DISC AMULET,"PTOLEMAIC-ROMAN PERIOD, CIRCA 3RD CENTURY B.C.-2ND CENTURY A.D.",7/16 in. (1.1 cm.) diam. ,700,1000,4750
6453,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,39,AN EGYPTIAN GOLD AMULET OF AN ITHYPHALLIC GOD,"OLD KINGDOM, DYNASTY VI, CIRCA 2300-2181 B.C.",¾ in. (1.8 cm.) high ,2000,3000,8125
6454,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,40,AN EGYPTIAN LIMESTONE JAR,"EARLY DYNASTIC, DYNASTY I, CIRCA 3000-2750 B.C.",6¾ in. (17 cm.) diam. excl. handles; 5 1/8 in. (13 cm.) high ,10000,15000,17500
6455,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,41,AN EGYPTIAN LIMESTONE BOWL,"EARLY DYNASTIC, DYNASTY I-II, CIRCA 2920-2649 B.C.",7½ in. (19 cm.) diam. ,2000,3000,2500
6456,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,43,AN EGYPTIAN ALABASTER DISH,"EARLY DYNASTIC, DYNASTY I-II, CIRCA 2920-2649 B.C.",4 3/8 in. (11.5 cm.) diam. ,800,1200,938
6457,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,44,AN EGYPTIAN GRANO-DIORITE MINIATURE LIBATION CUP,"EARLY DYNASTIC, DYNASTY I-II, CIRCA 2920-2649 B.C.",2¼ in. (5.7 cm.) diam.; 1 1/8 in. (3 cm.) high ,500,800,1375
6458,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,45,A LATE BABYLONIAN HAEMATITE DUCK WEIGHT,CIRCA 800 B.C.,1½ in. (3.8 cm.) long ,800,1200,750
6459,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,46,AN EGYPTIAN BLUE GLASS ANUBIS HEAD INLAY,"PTOLEMAIC PERIOD, CIRCA 4TH-1ST CENTURY B.C.",1 3/16 in. (3 cm.) long ,1500,2500,4750
6460,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,47,AN EGYPTIAN BRONZE WEPWAWET STANDARD TERMINAL,"LATE PERIOD, CIRCA 7TH-6TH CENTURY B.C.",6¼ in. (16 cm.) long; 5¾ in. (14.5 cm.) high ,30000,50000,115250
6461,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,48,AN EGYPTIAN BLUE FAIENCE KHONSU AS A BABOON,"NEW KINGDOM, DYNASTY XIX-XX, CIRCA 1291-1191 B.C.",3¾ in. (9.5 cm.) high ,70000,100000,97250
6462,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,49,TWO EGYPTIAN IRIDESCENT BLUE GLASS OSIRIS AMULETS,"PTOLEMAIC PERIOD, CIRCA 3RD-1ST CENTURY B.C.",1 13/16 in. (4.6 cm.) high max 	 (2),1200,1500,3750
6463,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,50,TWO EGYPTIAN IRIDESCENT BLUE GLASS MOURNING ISIS AMULETS,"PTOLEMAIC PERIOD, CIRCA 3RD-1ST CENTURY B.C.",1½ in. (3.8 cm.) high 	 (2),2000,3000,2250
6464,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,51,THREE EGYPTIAN IRIDESCENT GLASS SONS OF HORUS,"PTOLEMAIC PERIOD, CIRCA 3RD-1ST CENTURY B.C.",1¾ in. (4.5 cm.) high max 	 (3),1800,2200,2750
6465,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,52,THREE EGYPTIAN IRIDESCENT BLUE GLASS STRIDING DEITY AMULETS,"PTOLEMAIC PERIOD, CIRCA 3RD-1ST CENTURY B.C.",1¾ in. (4.5 cm.) high max 	 (3),1500,2000,4000
6466,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,53,A GROUP OF THIRTEEN PHOENICIAN YELLOW AND BLUE GLASS HEAD PENDANTS,CIRCA 5TH-1ST CENTURY B.C.,¾ in. (2 cm.) high max. 	 (13),2500,3500,13125
6467,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,54,A PHOENICIAN GLASS BEARDED HEAD BEAD,CIRCA 5TH-4TH CENTURY B.C.,1 3/16 in. (3.1 cm.) high ,1500,2500,7500
6468,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,55,TWO PHOENICIAN GLASS HEAD PENDANTS,CIRCA 6TH-3RD CENTURY B.C.,7/8 in. (2.3 cm.) high 	 (2),1000,1500,18750
6469,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,56,THREE EGYPTIAN IRIDESCENT GLASS DJED-PILLAR AMULETS,"PTOLEMAIC PERIOD, CIRCA 3RD-1ST CENTURY B.C.",1 7/16 in. (3.6 cm.) high max 	 (3),800,1200,1875
6470,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,57,FOUR EGYPTIAN IRIDESCENT GLASS TYET AMULETS,"PTOLEMAIC PERIOD, CIRCA 3RD-1ST CENTURY B.C.",1 15/16 in. (4.9 cm.) high max 	 (4),800,1200,3250
6471,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,58,THREE EGYPTIAN IRIDESCENT GLASS WEDJAT-EYES,"PTOLEMAIC PERIOD, CIRCA 3RD- 1ST CENTURY B.C.",1 1/8 in. (3 cm.) diam. max. 	 (3),800,1200,3000
6472,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,59,EIGHT EGYPTIAN BLUE GLASS DEITY AMULETS,"PTOLEMAIC PERIOD, CIRCA 3RD-1ST CENTURY B.C.",1 13/16 in. (4.6 cm.) high max. 	 (8),1500,2500,5625
6473,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,60,FOUR EGYPTIAN GLASS AMULETS,"PTOLEMAIC PERIOD, CIRCA 3RD-1ST CENTURY B.C.",Pectoral: 1¾ in. (4.5 cm.) high max.; birds: 1 3/8 in. (3.5 cm.) long max. 	 (4),700,1000,2500
6474,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,61,EIGHT EGYPTIAN IRIDESCENT GLASS AMULETS,"PTOLEMAIC PERIOD, CIRCA 3RD-1ST CENTURY B.C.",2 in. (5.1 cm.) high max. 	 (8),1000,1500,2000
6475,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,62,FIVE EGYPTIAN MOSAIC GLASS FRAGMENTARY BARS AND INLAYS,"PTOLEMAIC PERIOD-ROMAN PERIOD, CIRCA 3RD CENTURY B.C.-1ST CENTURY A.D.",1 1/16 in. (2.7 cm.) long max. 	 (5),1500,2500,23750
6476,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,63,AN EGYPTIAN MOSAIC GLASS ROUND FLORAL INLAY FRAGMENT,"PTOLEMAIC-ROMAN PERIOD, CIRCA 1ST CENTURY B.C.-1ST CENTURY A.D.",1 1/8 in. x  5/8 in. (2.8 cm. x 1.6 cm.) ,400,600,11875
6477,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,64,AN EGYPTIAN MOSAIC GLASS FEATHER BAR,"PTOLEMAIC-ROMAN PERIOD, CIRCA 1ST CENTURY B.C.-1ST CENTURY A.D.",5/8 in. x  5/8 in. x ¼ in. (1.6 cm. x 1.5 cm. x 0.6 cm.) ,500,800,1625
6478,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,65,AN EGYPTIAN MOSAIC GLASS FLORAL INLAY BAR,"PTOLEMAIC-ROMAN PERIOD, CIRCA 1ST CENTURY B.C.-1ST CENTURY A.D.",7/8 in. x  3/8 in. x  3/8 in. (2.2 cm. x 0.9 cm. x 0.8 cm.) ,700,1000,2000
6479,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,66,AN EGYPTIAN MOSAIC GLASS FLORAL INLAY BAR,"PTOLEMAIC-ROMAN PERIOD, CIRCA 1ST CENTURY B.C.-1ST CENTURY A.D.",2 in. x  in. x  3/8 in. (5 cm. x 1.9 cm. x 0.9 cm.) ,800,1200,4375
6480,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,67,A GROUP OF EGYPTIAN GLASS RODS,CIRCA 5TH-1ST CENTURY B.C.,3½ in. (9 cm.) long max. ,500,1000,10625
6481,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,68,FIFTEEN EGYPTIAN MOSAIC GLASS FRAGMENTARY FLORAL BARS AND INLAYS,"PTOLEMAIC-ROMAN PERIOD, CIRCA 3RD CENTURY B.C.-1ST CENTURY A.D.",1½ in. (3.8 cm.) long max. 	 (15),1500,2000,6875
6482,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,69,FORTY EGYPTIAN MOSAIC GLASS BARS AND INLAY FRAGMENTS,"GRAECO-ROMAN PERIOD, CIRCA 2ND CENTURY B.C.-2ND CENTURY A.D.",2 in. (5 cm.) long max. 	 (40),3000,5000,49250
6483,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,70,AN EGYPTIAN GLASS TAWERET AMULET,"NEW KINGDOM, DYNASTY XVIII, CIRCA 1353-1336 B.C.",15/16 in. (2.4 cm.) high ,1000,1500,2000
6484,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,71,AN EGYPTIAN GLASS TAWERET AMULET,"NEW KINGDOM, DYNASTY XVIII, CIRCA 1353-1336 B.C.",1 5/16 in. (3.3 cm.) high ,1200,1800,2750
6485,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,72,THREE EGYPTIAN MINIATURE GLASS TAWERET AMULETS,"NEW KINGDOM, DYNASTY XVIII, CIRCA 1353-1336 B.C.",7/8 in. (2.3 cm.) high max. 	 (3),1000,1500,2375
6486,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,73,AN EGYPTIAN GLASS TAWERET AMULET,"NEW KINGDOM, DYNASTY XVIII, CIRCA 1353-1336 B.C.",1 3/8 in. (3.4 cm.) high ,800,1200,1000
6487,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,74,THIRTY-FOUR EGYPTIAN MINIATURE MOSAIC GLASS DISCS,"ROMAN PERIOD, CIRCA 1ST CENTURY B.C.-3RD CENTURY A.D.",7/16 in. (1.4 cm.) diam. max. 	 (34),1000,1500,1375
6488,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,75,EIGHT EGYPTIAN CORE-FORMED GLASS BEADS,"PTOLEMAIC PERIOD-ROMAN PERIOD, CIRCA 4TH CENTURY B.C.-4TH CENTURY A.D.",1 5/16 in. (3.3 cm.) high max. 	 (8),700,1000,1750
6489,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,76,TWENTY MAINLY EGYPTIAN CORE-FORMED AND MOSAIC GLASS BEADS,"PTOLEMAIC PERIOD-ROMAN PERIOD, CIRCA 4TH CENTURY B.C.-4TH CENTURY A.D.",1 3/8 in. (3.4 cm.) long max. 	 (20),700,1000,1375
6490,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,77,EIGHT EGYPTIAN GLASS PHALLIC AMULETS,"PTOLEMAIC PERIOD, CIRCA 3RD-1ST CENTURY B.C.",1 3/16 in. (3 cm.) long max. 	 (8),700,1000,2125
6491,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,78,SIX EGYPTIAN MARVERED GLASS SPINDLE WHORLS,CIRCA 1ST CENTURY B.C.-2ND CENTURY A.D.,1¼ in. (3.1 cm.) diam. max. 	 (6),600,800,6250
6492,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,79,TWENTY-FOUR EGYPTIAN MOSAIC GLASS SPINDLE WHORLS AND BEADS,"PTOLEMAIC-ROMAN PERIOD, CIRCA 1ST CENTURY B.C.-1ST CENTURY A.D.",1¾ in. (4.5 cm.) diam. max. 	 (24),700,1000,2000
6493,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,80,THREE EGYPTIAN TURQUOISE AND BLUE GLASS FACE INLAYS,"NEW KINGDOM-THIRD INTERMEDIATE PERIOD, DYNASTY XIX-XXV, CIRCA 1292-656 B.C.",1 in. (2.6 cm.) high max. 	 (3),6000,9000,15000
6494,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,80 A,AN EGYPTIAN RED GLASS HEAD INLAY,"NEW KINGDOM, DYNASTY XIX-XX, CIRCA 1290-1150 B.C.",7/8 in. (2.2 cm.) high ,6000,80000,13750
6495,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,81,A GREEK GLASS RING AND BEZEL,"EGYPT, HELLENISTIC PERIOD, CIRCA 3RD-2ND CENTURY B.C.",1 1/16 in. (2.7 cm.) wide; ring size B½ 	 (2),600,800,2250
6496,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,82,FOUR EGYPTIAN OPAQUE RED GLASS AMULETS,"PTOLEMAIC PERIOD, CIRCA 4TH-1ST CENTURY B.C.",Bulls: 1½ in. (3.9 cm.) long max.; heart: 1 1/16 in. (2.7 cm.) high max. 	 (4),1200,1800,1250
6497,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,83,SEVEN EGYPTIAN GLASS AND FAIENCE SCARABS,"PTOLEMAIC PERIOD, CIRCA 3RD-1ST CENTURY B.C.",1 3/16 in. (3 cm.) long max. 	 (7),2000,3000,3500
6498,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,84,AN EGYPTIAN MOSAIC GLASS COSTUME INLAY FRAGMENT,"PTOLEMAIC PERIOD, CIRCA 3RD-1ST CENTURY B.C.",1 3/8 in. (3.5 cm.) high ,2000,3000,11250
6499,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,85,AN EGYPTIAN MOSAIC GLASS KILT INLAY,"PTOLEMAIC PERIOD, CIRCA 4TH-1ST CENTURY B.C.",1 1/8 in. (2.8 cm.) high ,1500,2500,10625
6500,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,86,TWO EGYPTIAN MOSAIC GLASS ANKH AND WAS SIGN INLAYS,"PTOLEMAIC-ROMAN PERIOD, CIRCA 1ST CENTURY B.C.-1ST CENTURY A.D.",7/8 in. x 1 1/16 in. (2.3 cm. x 2.7 cm.) 	 (2),4000,6000,5000
6501,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,87,AN EGYPTIAN MOSAIC GLASS FALCON HEAD INLAY,"PTOLEMAIC PERIOD, CIRCA 2ND-1ST CENTURY B.C.",7/8 in. x  11/16 in. (2.3 cm. 1.8 cm.) ,20000,30000,85250
6502,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,88,AN EGYPTIAN BRONZE CAT HEAD,"LATE PERIOD, DYNASTY XXVI-XXX, CIRCA 6TH-4TH CENTURY B.C.",4 in. (10.2 cm.) high ,12000,15000,37250
6503,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,89,AN EGYPTIAN WOOD AND BRONZE IBIS,"LATE PERIOD, DYNASTY XXVI, CIRCA 6TH CENTURY B.C.",20 in. (51 cm.) long; 11¼ in. (28.5 cm.) high incl. tangs ,80000,120000,97250
6504,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,90,A ROMAN BRONZE PANTHER,"EGYPT, CIRCA 2ND-3RD CENTURY A.D.",2 in. (5.1 cm.) high ,1200,1800,1625
6505,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,91,A GREEK BRONZE HORSE HEAD,"EGYPT, HELLENISTIC PERIOD, CIRCA 3RD-2ND CENTURY B.C.",1¾ in. (4.4 cm.) high ,1200,1800,1750
6506,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,92,AN EGYPTIAN BLUE AND YELLOW GLASS HYBRID AMULET,"PTOLEMAIC-ROMAN PERIOD, CIRCA 1ST CENTURY B.C.-1ST CENTURY A.D.",2 3/8 in. (6 cm.) long ,2000,3000,2500
6507,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,93,AN EGYPTIAN PALE GREEN FAIENCE AMULET OF PTAICHOS,"PTOLEMAIC PERIOD, CIRCA 3RD-2ND CENTURY B.C.",2½ in. (6.5 cm.) high ,3000,5000,3125
6508,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,94,FIFTEEN ROMAN GLASS MINIATURE VESSELS,CIRCA 2ND-5TH CENTURY A.D.,2¼ in. (5.8 cm.) high max. 	 (15),1500,2000,12500
6509,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,95,TWO COPTIC TEXTILE FRAGMENTS,CIRCA 5TH-8TH CENTURY A.D.,5½ in. (14 cm.) wide max. 	 (2),500,700,625
6510,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,96,FOURTEEN ISLAMIC MARVERED BLOWN GLASS FRAGMENTS,CIRCA 9TH-12TH CENTURY A.D.,2¾ in. (7 cm.) long max. 	 (14),1000,1500,1250
6511,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,97,ELEVEN ROMAN AND ISLAMIC GLASS BANGLES,CIRCA 4TH-12TH CENTURY A.D.,3 in. (7.7 cm.) diam. max. 	 (11),800,1200,1000
6512,The Groppi Collection,7758,26 April 2012,"London, South Kensington",GBP,1861862,104,98,TWO GREEK GLASS SCARABOIDS,"CLASSICAL PERIOD, CIRCA 4TH CENTURY B.C.",1 1/8 in. (2.9 cm.) long max. 	 (2),800,1200,5000
